Datetime_entry,Mua/Ban,entry_price,ema10,ema20,ema50,rsi,macd_value,macd_signal,macd_hist,volume,adx,c_DI,t_DI,Lot,Profit,win
2024-12-11 16:49:54,Ban,2693.116,2693.3999713516887,2693.0755443642593,2692.325340826033,52.09621622727576,0.5062157202855815,0.6220657804771532,-0.11585006019157174,49.0,14.545024641751102,19.801762765299483,21.445228635579237,2693.116,0.01,-0.5
2024-12-11 16:58:09,Ban,2695.413,2694.5461588738244,2694.001295844872,2693.0160958639135,64.65733098517151,0.6957744197502507,0.601954592687353,0.09381982706289771,11.0,17.14042989460081,24.77373536068831,12.9627248384205,2695.413,0.01,0.0
2024-12-11 17:01:44,Ban,2695.228,2694.843434601542,2694.3215845295294,2693.2626095316605,59.06089257905524,0.6948916958672271,0.6612221105522105,0.033669585315016626,53.0,17.587081695049797,21.79678075501701,18.74221860360779,2695.228,0.01,0.0
2024-12-11 17:03:57,Mua,2695.016,2695.006781540205,2694.5146431263443,2693.4289200657267,54.650009423345296,0.6768967669140693,0.6817534232145457,-0.004856656300476381,57.0,16.07206778573425,19.742953205453805,18.26524591663195,2694.848,0.01,0.0
2024-12-11 17:04:34,Mua,2695.157,2695.0303253938177,2694.575363312174,2693.5103547988274,55.65320075531745,0.6438015964704391,0.6760355128769829,-0.03223391640654383,37.0,15.152917434261557,18.891626886258216,17.74558199912423,2694.989,0.01,1.5
2024-12-11 17:08:10,Mua,2697.324,2695.7147344412424,2695.112831097344,2693.938633163497,68.16965216333585,0.7776490781584471,0.6897210256178478,0.08792805254059932,12.0,14.674429263873737,26.01337798604243,15.534004048811651,2697.156,0.01,-1.5
2024-12-11 17:09:13,Mua,2696.349,2695.751609169567,2695.1867835162525,2694.0014579986414,60.41359516145596,0.7484395705105271,0.6977642607130342,0.05067530979749291,17.0,14.564105553679614,24.059149651292984,18.494746743889475,2696.181,0.01,0.0
2024-12-11 17:10:33,Ban,2696.577,2695.934109982434,2695.3379865501092,2694.1175381112444,63.40505214963974,0.781723554567634,0.7171220409853012,0.06460151358233279,38.0,13.979109904588615,22.34364783787607,18.375557425035407,2696.577,0.01,0.0
2024-12-11 17:10:59,Ban,2696.214,2695.8681099824344,2695.3034151215375,2694.103302817127,60.575405685555495,0.752766289610463,0.711330587993867,0.04143570161659604,68.0,14.10576411788165,22.972198616265636,18.226825600770276,2696.214,0.01,-1.5
2024-12-11 17:12:19,Ban,2697.813,2696.346939139985,2695.6638782764257,2694.352571498192,69.3893109093525,0.8689266272758687,0.7529658642749634,0.1159607630009053,23.0,15.265849593288497,28.113426049249696,15.1433822218029,2697.813,0.01,-0.29
